filename,original filename,scanid,digit,database name original,contributing team,database name
a02714.png,Scan_214_digit_2_num_8.png,214,2,BHDDB,Buet_Broncos,training-a
a02715.png,Scan_252_digit_7_num_2.png,252,7,BHDDB,Buet_Broncos,training-a
a02716.png,Scan_30_digit_2_num_6.png,30,2,BHDDB,Buet_Broncos,training-a
a02717.png,Scan_186_digit_2_num_0.png,186,2,BHDDB,Buet_Broncos,training-a
a02718.png,Scan_47_digit_1_num_4.png,47,1,BHDDB,Buet_Broncos,training-a
a02719.png,Scan_150_digit_7_num_5.png,150,7,BHDDB,Buet_Broncos,training-a
a02720.png,Scan_183_digit_2_num_5.png,183,2,BHDDB,Buet_Broncos,training-a
a02721.png,Scan_34_digit_4_num_7.png,34,4,BHDDB,Buet_Broncos,training-a
a02722.png,Scan_107_digit_8_num_5.png,107,8,BHDDB,Buet_Broncos,training-a
a02723.png,Scan_196_digit_9_num_3.png,196,9,BHDDB,Buet_Broncos,training-a
a02724.png,Scan_36_digit_2_num_3.png,36,2,BHDDB,Buet_Broncos,training-a
a02725.png,Scan_136_digit_3_num_5.png,136,3,BHDDB,Buet_Broncos,training-a
a02726.png,Scan_48_digit_6_num_0.png,48,6,BHDDB,Buet_Broncos,training-a
a02727.png,Scan_132_digit_3_num_7.png,132,3,BHDDB,Buet_Broncos,training-a
a02728.png,Scan_157_digit_8_num_5.png,157,8,BHDDB,Buet_Broncos,training-a
a02729.png,Scan_242_digit_2_num_0.png,242,2,BHDDB,Buet_Broncos,training-a
a02730.png,Scan_109_digit_2_num_2.png,109,2,BHDDB,Buet_Broncos,training-a
a02731.png,Scan_137_digit_7_num_7.png,137,7,BHDDB,Buet_Broncos,training-a
a02732.png,Scan_169_digit_9_num_4.png,169,9,BHDDB,Buet_Broncos,training-a
a02733.png,Scan_74_digit_9_num_7.png,74,9,BHDDB,Buet_Broncos,training-a
a02734.png,Scan_256_digit_9_num_0.png,256,9,BHDDB,Buet_Broncos,training-a
a02735.png,Scan_142_digit_1_num_4.png,142,1,BHDDB,Buet_Broncos,training-a
a02736.png,Scan_145_digit_8_num_6.png,145,8,BHDDB,Buet_Broncos,training-a
a02737.png,Scan_111_digit_1_num_6.png,111,1,BHDDB,Buet_Broncos,training-a
a02738.png,Scan_69_digit_0_num_1.png,69,0,BHDDB,Buet_Broncos,training-a
a02739.png,Scan_91_digit_9_num_6.png,91,9,BHDDB,Buet_Broncos,training-a
a02740.png,Scan_204_digit_7_num_7.png,204,7,BHDDB,Buet_Broncos,training-a
a02741.png,Scan_256_digit_7_num_0.png,256,7,BHDDB,Buet_Broncos,training-a
a02742.png,Scan_200_digit_9_num_1.png,200,9,BHDDB,Buet_Broncos,training-a
a02743.png,Scan_224_digit_1_num_4.png,224,1,BHDDB,Buet_Broncos,training-a
a02744.png,Scan_68_digit_2_num_3.png,68,2,BHDDB,Buet_Broncos,training-a
a02745.png,Scan_234_digit_5_num_0.png,234,5,BHDDB,Buet_Broncos,training-a
a02746.png,Scan_229_digit_8_num_2.png,229,8,BHDDB,Buet_Broncos,training-a
a02747.png,Scan_49_digit_5_num_5.png,49,5,BHDDB,Buet_Broncos,training-a
a02748.png,Scan_46_digit_0_num_5.png,46,0,BHDDB,Buet_Broncos,training-a
a02749.png,Scan_242_digit_9_num_1.png,242,9,BHDDB,Buet_Broncos,training-a
a02750.png,Scan_114_digit_3_num_8.png,114,3,BHDDB,Buet_Broncos,training-a
a02751.png,Scan_254_digit_4_num_1.png,254,4,BHDDB,Buet_Broncos,training-a
a02752.png,Scan_219_digit_5_num_8.png,219,5,BHDDB,Buet_Broncos,training-a
a02753.png,Scan_135_digit_8_num_3.png,135,8,BHDDB,Buet_Broncos,training-a
a02754.png,Scan_126_digit_9_num_5.png,126,9,BHDDB,Buet_Broncos,training-a
a02755.png,Scan_33_digit_2_num_7.png,33,2,BHDDB,Buet_Broncos,training-a
a02756.png,Scan_18_digit_0_num_4.png,18,0,BHDDB,Buet_Broncos,training-a
a02757.png,Scan_81_digit_5_num_2.png,81,5,BHDDB,Buet_Broncos,training-a
a02758.png,Scan_130_digit_8_num_4.png,130,8,BHDDB,Buet_Broncos,training-a
a02759.png,Scan_141_digit_5_num_1.png,141,5,BHDDB,Buet_Broncos,training-a
a02760.png,Scan_84_digit_5_num_8.png,84,5,BHDDB,Buet_Broncos,training-a
a02761.png,Scan_12_digit_6_num_2.png,12,6,BHDDB,Buet_Broncos,training-a
a02762.png,Scan_148_digit_8_num_3.png,148,8,BHDDB,Buet_Broncos,training-a
a02763.png,Scan_223_digit_3_num_8.png,223,3,BHDDB,Buet_Broncos,training-a
a02764.png,Scan_176_digit_8_num_5.png,176,8,BHDDB,Buet_Broncos,training-a
a02765.png,Scan_223_digit_4_num_4.png,223,4,BHDDB,Buet_Broncos,training-a
a02766.png,Scan_86_digit_8_num_6.png,86,8,BHDDB,Buet_Broncos,training-a
a02767.png,Scan_227_digit_7_num_6.png,227,7,BHDDB,Buet_Broncos,training-a
a02768.png,Scan_177_digit_2_num_8.png,177,2,BHDDB,Buet_Broncos,training-a
a02769.png,Scan_60_digit_4_num_8.png,60,4,BHDDB,Buet_Broncos,training-a
a02770.png,Scan_19_digit_8_num_5.png,19,8,BHDDB,Buet_Broncos,training-a
a02771.png,Scan_83_digit_3_num_4.png,83,3,BHDDB,Buet_Broncos,training-a
a02772.png,Scan_244_digit_6_num_6.png,244,6,BHDDB,Buet_Broncos,training-a
a02773.png,Scan_173_digit_2_num_2.png,173,2,BHDDB,Buet_Broncos,training-a
a02774.png,Scan_128_digit_8_num_5.png,128,8,BHDDB,Buet_Broncos,training-a
a02775.png,Scan_74_digit_3_num_3.png,74,3,BHDDB,Buet_Broncos,training-a
a02776.png,Scan_154_digit_2_num_5.png,154,2,BHDDB,Buet_Broncos,training-a
a02777.png,Scan_171_digit_7_num_4.png,171,7,BHDDB,Buet_Broncos,training-a
a02778.png,Scan_245_digit_7_num_7.png,245,7,BHDDB,Buet_Broncos,training-a
a02779.png,Scan_18_digit_5_num_1.png,18,5,BHDDB,Buet_Broncos,training-a
a02780.png,Scan_198_digit_6_num_8.png,198,6,BHDDB,Buet_Broncos,training-a
a02781.png,Scan_17_digit_9_num_7.png,17,9,BHDDB,Buet_Broncos,training-a
a02782.png,Scan_236_digit_7_num_2.png,236,7,BHDDB,Buet_Broncos,training-a
a02783.png,Scan_81_digit_0_num_7.png,81,0,BHDDB,Buet_Broncos,training-a
a02784.png,Scan_4_digit_1_num_1.png,4,1,BHDDB,Buet_Broncos,training-a
a02785.png,Scan_48_digit_1_num_3.png,48,1,BHDDB,Buet_Broncos,training-a
a02786.png,Scan_25_digit_0_num_2.png,25,0,BHDDB,Buet_Broncos,training-a
a02787.png,Scan_248_digit_7_num_7.png,248,7,BHDDB,Buet_Broncos,training-a
a02788.png,Scan_84_digit_8_num_8.png,84,8,BHDDB,Buet_Broncos,training-a
a02789.png,Scan_6_digit_4_num_0.png,6,4,BHDDB,Buet_Broncos,training-a
a02790.png,Scan_246_digit_2_num_2.png,246,2,BHDDB,Buet_Broncos,training-a
a02791.png,Scan_57_digit_7_num_1.png,57,7,BHDDB,Buet_Broncos,training-a
a02792.png,Scan_153_digit_9_num_3.png,153,9,BHDDB,Buet_Broncos,training-a
a02793.png,Scan_213_digit_8_num_3.png,213,8,BHDDB,Buet_Broncos,training-a
a02794.png,Scan_117_digit_9_num_3.png,117,9,BHDDB,Buet_Broncos,training-a
a02795.png,Scan_144_digit_6_num_3.png,144,6,BHDDB,Buet_Broncos,training-a
a02796.png,Scan_199_digit_7_num_1.png,199,7,BHDDB,Buet_Broncos,training-a
a02797.png,Scan_246_digit_7_num_0.png,246,7,BHDDB,Buet_Broncos,training-a
a02798.png,Scan_190_digit_6_num_5.png,190,6,BHDDB,Buet_Broncos,training-a
a02799.png,Scan_18_digit_7_num_7.png,18,7,BHDDB,Buet_Broncos,training-a
a02800.png,Scan_15_digit_6_num_2.png,15,6,BHDDB,Buet_Broncos,training-a
a02801.png,Scan_132_digit_1_num_0.png,132,1,BHDDB,Buet_Broncos,training-a
a02802.png,Scan_158_digit_4_num_5.png,158,4,BHDDB,Buet_Broncos,training-a
a02803.png,Scan_75_digit_8_num_8.png,75,8,BHDDB,Buet_Broncos,training-a
a02804.png,Scan_232_digit_5_num_2.png,232,5,BHDDB,Buet_Broncos,training-a
a02805.png,Scan_153_digit_1_num_7.png,153,1,BHDDB,Buet_Broncos,training-a
a02806.png,Scan_99_digit_9_num_7.png,99,9,BHDDB,Buet_Broncos,training-a
a02807.png,Scan_34_digit_5_num_0.png,34,5,BHDDB,Buet_Broncos,training-a
a02808.png,Scan_165_digit_5_num_0.png,165,5,BHDDB,Buet_Broncos,training-a
a02809.png,Scan_161_digit_8_num_8.png,161,8,BHDDB,Buet_Broncos,training-a
a02810.png,Scan_252_digit_5_num_2.png,252,5,BHDDB,Buet_Broncos,training-a
a02811.png,Scan_157_digit_1_num_5.png,157,1,BHDDB,Buet_Broncos,training-a
a02812.png,Scan_33_digit_1_num_1.png,33,1,BHDDB,Buet_Broncos,training-a
a02813.png,Scan_84_digit_3_num_3.png,84,3,BHDDB,Buet_Broncos,training-a
a02814.png,Scan_208_digit_2_num_1.png,208,2,BHDDB,Buet_Broncos,training-a
a02815.png,Scan_253_digit_0_num_2.png,253,0,BHDDB,Buet_Broncos,training-a
a02816.png,Scan_111_digit_1_num_3.png,111,1,BHDDB,Buet_Broncos,training-a
a02817.png,Scan_30_digit_3_num_5.png,30,3,BHDDB,Buet_Broncos,training-a
a02818.png,Scan_59_digit_4_num_7.png,59,4,BHDDB,Buet_Broncos,training-a
a02819.png,Scan_241_digit_2_num_3.png,241,2,BHDDB,Buet_Broncos,training-a
a02820.png,Scan_132_digit_1_num_6.png,132,1,BHDDB,Buet_Broncos,training-a
a02821.png,Scan_160_digit_1_num_8.png,160,1,BHDDB,Buet_Broncos,training-a
a02822.png,Scan_218_digit_5_num_3.png,218,5,BHDDB,Buet_Broncos,training-a
a02823.png,Scan_111_digit_1_num_2.png,111,1,BHDDB,Buet_Broncos,training-a
a02824.png,Scan_235_digit_9_num_8.png,235,9,BHDDB,Buet_Broncos,training-a
a02825.png,Scan_21_digit_2_num_0.png,21,2,BHDDB,Buet_Broncos,training-a
a02826.png,Scan_244_digit_2_num_2.png,244,2,BHDDB,Buet_Broncos,training-a
a02827.png,Scan_172_digit_7_num_5.png,172,7,BHDDB,Buet_Broncos,training-a
a02828.png,Scan_24_digit_0_num_5.png,24,0,BHDDB,Buet_Broncos,training-a
a02829.png,Scan_49_digit_1_num_5.png,49,1,BHDDB,Buet_Broncos,training-a
a02830.png,Scan_141_digit_3_num_7.png,141,3,BHDDB,Buet_Broncos,training-a
a02831.png,Scan_151_digit_2_num_6.png,151,2,BHDDB,Buet_Broncos,training-a
a02832.png,Scan_85_digit_1_num_4.png,85,1,BHDDB,Buet_Broncos,training-a
a02833.png,Scan_7_digit_4_num_4.png,7,4,BHDDB,Buet_Broncos,training-a
a02834.png,Scan_46_digit_9_num_1.png,46,9,BHDDB,Buet_Broncos,training-a
a02835.png,Scan_232_digit_8_num_1.png,232,8,BHDDB,Buet_Broncos,training-a
a02836.png,Scan_76_digit_4_num_6.png,76,4,BHDDB,Buet_Broncos,training-a
a02837.png,Scan_233_digit_5_num_1.png,233,5,BHDDB,Buet_Broncos,training-a
a02838.png,Scan_198_digit_3_num_0.png,198,3,BHDDB,Buet_Broncos,training-a
a02839.png,Scan_120_digit_0_num_8.png,120,0,BHDDB,Buet_Broncos,training-a
a02840.png,Scan_216_digit_5_num_5.png,216,5,BHDDB,Buet_Broncos,training-a
a02841.png,Scan_139_digit_3_num_4.png,139,3,BHDDB,Buet_Broncos,training-a
a02842.png,Scan_82_digit_9_num_5.png,82,9,BHDDB,Buet_Broncos,training-a
a02843.png,Scan_233_digit_9_num_1.png,233,9,BHDDB,Buet_Broncos,training-a
a02844.png,Scan_199_digit_6_num_3.png,199,6,BHDDB,Buet_Broncos,training-a
a02845.png,Scan_235_digit_4_num_5.png,235,4,BHDDB,Buet_Broncos,training-a
a02846.png,Scan_170_digit_6_num_8.png,170,6,BHDDB,Buet_Broncos,training-a
a02847.png,Scan_229_digit_6_num_1.png,229,6,BHDDB,Buet_Broncos,training-a
a02848.png,Scan_200_digit_5_num_7.png,200,5,BHDDB,Buet_Broncos,training-a
a02849.png,Scan_73_digit_6_num_3.png,73,6,BHDDB,Buet_Broncos,training-a
a02850.png,Scan_215_digit_8_num_4.png,215,8,BHDDB,Buet_Broncos,training-a
a02851.png,Scan_225_digit_5_num_8.png,225,5,BHDDB,Buet_Broncos,training-a
a02852.png,Scan_213_digit_8_num_1.png,213,8,BHDDB,Buet_Broncos,training-a
a02853.png,Scan_98_digit_5_num_8.png,98,5,BHDDB,Buet_Broncos,training-a
a02854.png,Scan_20_digit_7_num_2.png,20,7,BHDDB,Buet_Broncos,training-a
a02855.png,Scan_141_digit_0_num_3.png,141,0,BHDDB,Buet_Broncos,training-a
a02856.png,Scan_143_digit_0_num_2.png,143,0,BHDDB,Buet_Broncos,training-a
a02857.png,Scan_154_digit_1_num_0.png,154,1,BHDDB,Buet_Broncos,training-a
a02858.png,Scan_109_digit_4_num_5.png,109,4,BHDDB,Buet_Broncos,training-a
a02859.png,Scan_167_digit_9_num_8.png,167,9,BHDDB,Buet_Broncos,training-a
a02860.png,Scan_51_digit_0_num_6.png,51,0,BHDDB,Buet_Broncos,training-a
a02861.png,Scan_76_digit_1_num_8.png,76,1,BHDDB,Buet_Broncos,training-a
a02862.png,Scan_176_digit_7_num_4.png,176,7,BHDDB,Buet_Broncos,training-a
a02863.png,Scan_132_digit_6_num_5.png,132,6,BHDDB,Buet_Broncos,training-a
a02864.png,Scan_200_digit_9_num_3.png,200,9,BHDDB,Buet_Broncos,training-a
a02865.png,Scan_201_digit_4_num_0.png,201,4,BHDDB,Buet_Broncos,training-a
a02866.png,Scan_86_digit_6_num_4.png,86,6,BHDDB,Buet_Broncos,training-a
a02867.png,Scan_66_digit_7_num_4.png,66,7,BHDDB,Buet_Broncos,training-a
a02868.png,Scan_79_digit_0_num_5.png,79,0,BHDDB,Buet_Broncos,training-a
a02869.png,Scan_141_digit_2_num_7.png,141,2,BHDDB,Buet_Broncos,training-a
a02870.png,Scan_61_digit_4_num_8.png,61,4,BHDDB,Buet_Broncos,training-a
a02871.png,Scan_79_digit_1_num_8.png,79,1,BHDDB,Buet_Broncos,training-a
a02872.png,Scan_65_digit_7_num_0.png,65,7,BHDDB,Buet_Broncos,training-a
a02873.png,Scan_77_digit_7_num_0.png,77,7,BHDDB,Buet_Broncos,training-a
a02874.png,Scan_44_digit_3_num_6.png,44,3,BHDDB,Buet_Broncos,training-a
a02875.png,Scan_156_digit_6_num_8.png,156,6,BHDDB,Buet_Broncos,training-a
a02876.png,Scan_68_digit_3_num_5.png,68,3,BHDDB,Buet_Broncos,training-a
a02877.png,Scan_257_digit_9_num_5.png,257,9,BHDDB,Buet_Broncos,training-a
a02878.png,Scan_87_digit_6_num_2.png,87,6,BHDDB,Buet_Broncos,training-a
a02879.png,Scan_92_digit_7_num_3.png,92,7,BHDDB,Buet_Broncos,training-a
a02880.png,Scan_20_digit_7_num_4.png,20,7,BHDDB,Buet_Broncos,training-a
a02881.png,Scan_234_digit_2_num_8.png,234,2,BHDDB,Buet_Broncos,training-a
a02882.png,Scan_127_digit_2_num_4.png,127,2,BHDDB,Buet_Broncos,training-a
a02883.png,Scan_182_digit_1_num_3.png,182,1,BHDDB,Buet_Broncos,training-a
a02884.png,Scan_217_digit_2_num_7.png,217,2,BHDDB,Buet_Broncos,training-a
a02885.png,Scan_33_digit_3_num_4.png,33,3,BHDDB,Buet_Broncos,training-a
a02886.png,Scan_222_digit_4_num_4.png,222,4,BHDDB,Buet_Broncos,training-a
a02887.png,Scan_200_digit_2_num_4.png,200,2,BHDDB,Buet_Broncos,training-a
a02888.png,Scan_200_digit_0_num_6.png,200,0,BHDDB,Buet_Broncos,training-a
a02889.png,Scan_51_digit_7_num_6.png,51,7,BHDDB,Buet_Broncos,training-a
a02890.png,Scan_5_digit_7_num_5.png,5,7,BHDDB,Buet_Broncos,training-a
a02891.png,Scan_77_digit_5_num_5.png,77,5,BHDDB,Buet_Broncos,training-a
a02892.png,Scan_111_digit_6_num_2.png,111,6,BHDDB,Buet_Broncos,training-a
a02893.png,Scan_211_digit_4_num_1.png,211,4,BHDDB,Buet_Broncos,training-a
a02894.png,Scan_181_digit_1_num_8.png,181,1,BHDDB,Buet_Broncos,training-a
a02895.png,Scan_29_digit_7_num_3.png,29,7,BHDDB,Buet_Broncos,training-a
a02896.png,Scan_214_digit_6_num_0.png,214,6,BHDDB,Buet_Broncos,training-a
a02897.png,Scan_19_digit_9_num_8.png,19,9,BHDDB,Buet_Broncos,training-a
a02898.png,Scan_245_digit_0_num_8.png,245,0,BHDDB,Buet_Broncos,training-a
a02899.png,Scan_89_digit_9_num_0.png,89,9,BHDDB,Buet_Broncos,training-a
a02900.png,Scan_213_digit_4_num_6.png,213,4,BHDDB,Buet_Broncos,training-a
a02901.png,Scan_158_digit_2_num_1.png,158,2,BHDDB,Buet_Broncos,training-a
a02902.png,Scan_225_digit_5_num_5.png,225,5,BHDDB,Buet_Broncos,training-a
a02903.png,Scan_24_digit_2_num_0.png,24,2,BHDDB,Buet_Broncos,training-a
a02904.png,Scan_79_digit_2_num_5.png,79,2,BHDDB,Buet_Broncos,training-a
a02905.png,Scan_52_digit_9_num_0.png,52,9,BHDDB,Buet_Broncos,training-a
a02906.png,Scan_247_digit_4_num_1.png,247,4,BHDDB,Buet_Broncos,training-a
a02907.png,Scan_124_digit_8_num_7.png,124,8,BHDDB,Buet_Broncos,training-a
a02908.png,Scan_160_digit_3_num_3.png,160,3,BHDDB,Buet_Broncos,training-a
a02909.png,Scan_83_digit_7_num_1.png,83,7,BHDDB,Buet_Broncos,training-a
a02910.png,Scan_237_digit_7_num_0.png,237,7,BHDDB,Buet_Broncos,training-a
a02911.png,Scan_0_digit_9_num_6.png,0,9,BHDDB,Buet_Broncos,training-a
a02912.png,Scan_116_digit_5_num_5.png,116,5,BHDDB,Buet_Broncos,training-a
a02913.png,Scan_137_digit_7_num_0.png,137,7,BHDDB,Buet_Broncos,training-a
a02914.png,Scan_39_digit_3_num_4.png,39,3,BHDDB,Buet_Broncos,training-a
a02915.png,Scan_9_digit_2_num_2.png,9,2,BHDDB,Buet_Broncos,training-a
a02916.png,Scan_212_digit_6_num_6.png,212,6,BHDDB,Buet_Broncos,training-a
a02917.png,Scan_74_digit_7_num_0.png,74,7,BHDDB,Buet_Broncos,training-a
a02918.png,Scan_4_digit_6_num_3.png,4,6,BHDDB,Buet_Broncos,training-a
a02919.png,Scan_203_digit_0_num_2.png,203,0,BHDDB,Buet_Broncos,training-a
a02920.png,Scan_42_digit_0_num_6.png,42,0,BHDDB,Buet_Broncos,training-a
a02921.png,Scan_115_digit_5_num_5.png,115,5,BHDDB,Buet_Broncos,training-a
a02922.png,Scan_125_digit_6_num_7.png,125,6,BHDDB,Buet_Broncos,training-a
a02923.png,Scan_169_digit_7_num_2.png,169,7,BHDDB,Buet_Broncos,training-a
a02924.png,Scan_74_digit_3_num_4.png,74,3,BHDDB,Buet_Broncos,training-a
a02925.png,Scan_51_digit_6_num_3.png,51,6,BHDDB,Buet_Broncos,training-a
a02926.png,Scan_77_digit_1_num_3.png,77,1,BHDDB,Buet_Broncos,training-a
a02927.png,Scan_174_digit_5_num_0.png,174,5,BHDDB,Buet_Broncos,training-a
a02928.png,Scan_85_digit_5_num_2.png,85,5,BHDDB,Buet_Broncos,training-a
a02929.png,Scan_98_digit_2_num_5.png,98,2,BHDDB,Buet_Broncos,training-a
a02930.png,Scan_156_digit_8_num_2.png,156,8,BHDDB,Buet_Broncos,training-a
a02931.png,Scan_190_digit_1_num_0.png,190,1,BHDDB,Buet_Broncos,training-a
a02932.png,Scan_27_digit_4_num_2.png,27,4,BHDDB,Buet_Broncos,training-a
a02933.png,Scan_238_digit_7_num_1.png,238,7,BHDDB,Buet_Broncos,training-a
a02934.png,Scan_139_digit_8_num_8.png,139,8,BHDDB,Buet_Broncos,training-a
a02935.png,Scan_230_digit_6_num_2.png,230,6,BHDDB,Buet_Broncos,training-a
a02936.png,Scan_137_digit_5_num_1.png,137,5,BHDDB,Buet_Broncos,training-a
a02937.png,Scan_58_digit_3_num_8.png,58,3,BHDDB,Buet_Broncos,training-a
a02938.png,Scan_158_digit_5_num_6.png,158,5,BHDDB,Buet_Broncos,training-a
a02939.png,Scan_37_digit_4_num_7.png,37,4,BHDDB,Buet_Broncos,training-a
a02940.png,Scan_68_digit_3_num_8.png,68,3,BHDDB,Buet_Broncos,training-a
a02941.png,Scan_37_digit_4_num_2.png,37,4,BHDDB,Buet_Broncos,training-a
a02942.png,Scan_112_digit_1_num_7.png,112,1,BHDDB,Buet_Broncos,training-a
a02943.png,Scan_243_digit_7_num_5.png,243,7,BHDDB,Buet_Broncos,training-a
a02944.png,Scan_226_digit_2_num_2.png,226,2,BHDDB,Buet_Broncos,training-a
a02945.png,Scan_110_digit_8_num_0.png,110,8,BHDDB,Buet_Broncos,training-a
a02946.png,Scan_148_digit_8_num_7.png,148,8,BHDDB,Buet_Broncos,training-a
a02947.png,Scan_26_digit_8_num_6.png,26,8,BHDDB,Buet_Broncos,training-a
a02948.png,Scan_223_digit_1_num_1.png,223,1,BHDDB,Buet_Broncos,training-a
a02949.png,Scan_79_digit_4_num_1.png,79,4,BHDDB,Buet_Broncos,training-a
a02950.png,Scan_107_digit_5_num_0.png,107,5,BHDDB,Buet_Broncos,training-a
a02951.png,Scan_17_digit_6_num_4.png,17,6,BHDDB,Buet_Broncos,training-a
a02952.png,Scan_195_digit_9_num_3.png,195,9,BHDDB,Buet_Broncos,training-a
a02953.png,Scan_115_digit_3_num_0.png,115,3,BHDDB,Buet_Broncos,training-a
a02954.png,Scan_229_digit_0_num_7.png,229,0,BHDDB,Buet_Broncos,training-a
a02955.png,Scan_40_digit_6_num_2.png,40,6,BHDDB,Buet_Broncos,training-a
a02956.png,Scan_18_digit_9_num_2.png,18,9,BHDDB,Buet_Broncos,training-a
a02957.png,Scan_153_digit_8_num_0.png,153,8,BHDDB,Buet_Broncos,training-a
a02958.png,Scan_143_digit_0_num_8.png,143,0,BHDDB,Buet_Broncos,training-a
a02959.png,Scan_176_digit_9_num_0.png,176,9,BHDDB,Buet_Broncos,training-a
a02960.png,Scan_254_digit_2_num_3.png,254,2,BHDDB,Buet_Broncos,training-a
a02961.png,Scan_201_digit_2_num_5.png,201,2,BHDDB,Buet_Broncos,training-a
a02962.png,Scan_107_digit_7_num_8.png,107,7,BHDDB,Buet_Broncos,training-a
a02963.png,Scan_158_digit_9_num_6.png,158,9,BHDDB,Buet_Broncos,training-a
a02964.png,Scan_113_digit_3_num_8.png,113,3,BHDDB,Buet_Broncos,training-a
a02965.png,Scan_106_digit_8_num_6.png,106,8,BHDDB,Buet_Broncos,training-a
a02966.png,Scan_148_digit_0_num_4.png,148,0,BHDDB,Buet_Broncos,training-a
a02967.png,Scan_170_digit_1_num_8.png,170,1,BHDDB,Buet_Broncos,training-a
a02968.png,Scan_15_digit_6_num_4.png,15,6,BHDDB,Buet_Broncos,training-a
a02969.png,Scan_22_digit_7_num_4.png,22,7,BHDDB,Buet_Broncos,training-a
a02970.png,Scan_252_digit_2_num_4.png,252,2,BHDDB,Buet_Broncos,training-a
a02971.png,Scan_26_digit_9_num_6.png,26,9,BHDDB,Buet_Broncos,training-a
a02972.png,Scan_136_digit_0_num_8.png,136,0,BHDDB,Buet_Broncos,training-a
a02973.png,Scan_158_digit_9_num_8.png,158,9,BHDDB,Buet_Broncos,training-a
a02974.png,Scan_113_digit_0_num_6.png,113,0,BHDDB,Buet_Broncos,training-a
a02975.png,Scan_229_digit_0_num_8.png,229,0,BHDDB,Buet_Broncos,training-a
a02976.png,Scan_165_digit_4_num_0.png,165,4,BHDDB,Buet_Broncos,training-a
a02977.png,Scan_135_digit_1_num_2.png,135,1,BHDDB,Buet_Broncos,training-a
a02978.png,Scan_92_digit_7_num_7.png,92,7,BHDDB,Buet_Broncos,training-a
a02979.png,Scan_199_digit_0_num_6.png,199,0,BHDDB,Buet_Broncos,training-a
a02980.png,Scan_107_digit_8_num_4.png,107,8,BHDDB,Buet_Broncos,training-a
a02981.png,Scan_77_digit_9_num_5.png,77,9,BHDDB,Buet_Broncos,training-a
a02982.png,Scan_26_digit_2_num_5.png,26,2,BHDDB,Buet_Broncos,training-a
a02983.png,Scan_47_digit_0_num_3.png,47,0,BHDDB,Buet_Broncos,training-a
a02984.png,Scan_151_digit_8_num_4.png,151,8,BHDDB,Buet_Broncos,training-a
a02985.png,Scan_73_digit_0_num_6.png,73,0,BHDDB,Buet_Broncos,training-a
a02986.png,Scan_189_digit_6_num_3.png,189,6,BHDDB,Buet_Broncos,training-a
a02987.png,Scan_73_digit_4_num_5.png,73,4,BHDDB,Buet_Broncos,training-a
a02988.png,Scan_160_digit_1_num_0.png,160,1,BHDDB,Buet_Broncos,training-a
a02989.png,Scan_126_digit_4_num_4.png,126,4,BHDDB,Buet_Broncos,training-a
a02990.png,Scan_50_digit_4_num_0.png,50,4,BHDDB,Buet_Broncos,training-a
a02991.png,Scan_195_digit_0_num_7.png,195,0,BHDDB,Buet_Broncos,training-a
a02992.png,Scan_18_digit_4_num_2.png,18,4,BHDDB,Buet_Broncos,training-a
a02993.png,Scan_56_digit_3_num_1.png,56,3,BHDDB,Buet_Broncos,training-a
a02994.png,Scan_191_digit_0_num_8.png,191,0,BHDDB,Buet_Broncos,training-a
a02995.png,Scan_223_digit_2_num_8.png,223,2,BHDDB,Buet_Broncos,training-a
a02996.png,Scan_106_digit_7_num_5.png,106,7,BHDDB,Buet_Broncos,training-a
a02997.png,Scan_221_digit_7_num_2.png,221,7,BHDDB,Buet_Broncos,training-a
a02998.png,Scan_227_digit_6_num_1.png,227,6,BHDDB,Buet_Broncos,training-a
a02999.png,Scan_56_digit_6_num_7.png,56,6,BHDDB,Buet_Broncos,training-a
a03000.png,Scan_189_digit_2_num_1.png,189,2,BHDDB,Buet_Broncos,training-a
a03001.png,Scan_230_digit_8_num_3.png,230,8,BHDDB,Buet_Broncos,training-a
a03002.png,Scan_248_digit_2_num_0.png,248,2,BHDDB,Buet_Broncos,training-a
a03003.png,Scan_47_digit_5_num_4.png,47,5,BHDDB,Buet_Broncos,training-a
a03004.png,Scan_18_digit_2_num_2.png,18,2,BHDDB,Buet_Broncos,training-a
a03005.png,Scan_240_digit_4_num_3.png,240,4,BHDDB,Buet_Broncos,training-a
a03006.png,Scan_230_digit_2_num_8.png,230,2,BHDDB,Buet_Broncos,training-a
a03007.png,Scan_28_digit_6_num_5.png,28,6,BHDDB,Buet_Broncos,training-a
a03008.png,Scan_238_digit_8_num_1.png,238,8,BHDDB,Buet_Broncos,training-a
a03009.png,Scan_188_digit_7_num_4.png,188,7,BHDDB,Buet_Broncos,training-a
a03010.png,Scan_147_digit_6_num_1.png,147,6,BHDDB,Buet_Broncos,training-a
a03011.png,Scan_159_digit_4_num_8.png,159,4,BHDDB,Buet_Broncos,training-a
a03012.png,Scan_107_digit_7_num_4.png,107,7,BHDDB,Buet_Broncos,training-a
a03013.png,Scan_71_digit_1_num_1.png,71,1,BHDDB,Buet_Broncos,training-a
a03014.png,Scan_196_digit_3_num_2.png,196,3,BHDDB,Buet_Broncos,training-a
a03015.png,Scan_36_digit_6_num_7.png,36,6,BHDDB,Buet_Broncos,training-a
a03016.png,Scan_26_digit_8_num_7.png,26,8,BHDDB,Buet_Broncos,training-a
