filename,original filename,districtid,institutionid,gender,age,datestamp,scanid,digit,database name original,database name
e01203.png,01_0001_0_16_0916_0583_60.png,1,1,0,16,916,583,9,BanglaLekha-Isolated,training-e
e01204.png,02_0002_0_20_1016_0883_51.png,2,2,0,20,1016,883,0,BanglaLekha-Isolated,training-e
e01205.png,01_0001_1_17_0916_1977_59.png,1,1,1,17,916,1977,8,BanglaLekha-Isolated,training-e
e01206.png,02_0002_1_19_1016_1600_55.png,2,2,1,19,1016,1600,4,BanglaLekha-Isolated,training-e
e01207.png,01_0001_1_16_0916_0384_51.png,1,1,1,16,916,384,0,BanglaLekha-Isolated,training-e
e01208.png,02_0002_0_22_1016_1243_58.png,2,2,0,22,1016,1243,7,BanglaLekha-Isolated,training-e
e01209.png,02_0002_1_19_1016_1564_60.png,2,2,1,19,1016,1564,9,BanglaLekha-Isolated,training-e
e01210.png,02_0002_1_21_1016_1320_51.png,2,2,1,21,1016,1320,0,BanglaLekha-Isolated,training-e
e01211.png,01_0001_0_17_0916_0217_59.png,1,1,0,17,916,217,8,BanglaLekha-Isolated,training-e
e01212.png,02_0002_1_20_1016_1663_56.png,2,2,1,20,1016,1663,5,BanglaLekha-Isolated,training-e
e01213.png,02_0002_0_18_1016_0914_51.png,2,2,0,18,1016,914,0,BanglaLekha-Isolated,training-e
e01214.png,01_0001_1_17_0916_0333_53.png,1,1,1,17,916,333,2,BanglaLekha-Isolated,training-e
e01215.png,02_0002_0_19_1016_1415_56.png,2,2,0,19,1016,1415,5,BanglaLekha-Isolated,training-e
e01216.png,02_0002_1_20_1016_1561_57.png,2,2,1,20,1016,1561,6,BanglaLekha-Isolated,training-e
e01217.png,01_0001_0_17_0916_0169_55.png,1,1,0,17,916,169,4,BanglaLekha-Isolated,training-e
e01218.png,01_0001_0_16_0916_0143_53.png,1,1,0,16,916,143,2,BanglaLekha-Isolated,training-e
e01219.png,02_0002_1_21_1016_1320_55.png,2,2,1,21,1016,1320,4,BanglaLekha-Isolated,training-e
e01220.png,02_0002_0_17_1016_0873_55.png,2,2,0,17,1016,873,4,BanglaLekha-Isolated,training-e
e01221.png,02_0002_1_14_1016_1784_60.png,2,2,1,14,1016,1784,9,BanglaLekha-Isolated,training-e
e01222.png,02_0002_1_18_1016_1008_52.png,2,2,1,18,1016,1008,1,BanglaLekha-Isolated,training-e
e01223.png,02_0002_1_21_1016_1062_60.png,2,2,1,21,1016,1062,9,BanglaLekha-Isolated,training-e
e01224.png,02_0002_1_24_1016_0644_52.png,2,2,1,24,1016,644,1,BanglaLekha-Isolated,training-e
e01225.png,02_0002_1_20_1016_1141_53.png,2,2,1,20,1016,1141,2,BanglaLekha-Isolated,training-e
e01226.png,02_0002_1_20_1016_1329_59.png,2,2,1,20,1016,1329,8,BanglaLekha-Isolated,training-e
e01227.png,01_0001_1_17_0916_0054_59.png,1,1,1,17,916,54,8,BanglaLekha-Isolated,training-e
e01228.png,01_0001_1_11_0916_1943_53.png,1,1,1,11,916,1943,2,BanglaLekha-Isolated,training-e
e01229.png,02_0002_0_07_1016_1639_53.png,2,2,0,7,1016,1639,2,BanglaLekha-Isolated,training-e
e01230.png,02_0002_0_21_1016_1399_55.png,2,2,0,21,1016,1399,4,BanglaLekha-Isolated,training-e
e01231.png,02_0002_0_28_1016_1848_51.png,2,2,0,28,1016,1848,0,BanglaLekha-Isolated,training-e
e01232.png,02_0002_1_22_1016_0635_60.png,2,2,1,22,1016,635,9,BanglaLekha-Isolated,training-e
e01233.png,02_0002_0_17_1116_1999_55.png,2,2,0,17,1116,1999,4,BanglaLekha-Isolated,training-e
e01234.png,02_0002_0_23_1016_0856_51.png,2,2,0,23,1016,856,0,BanglaLekha-Isolated,training-e
e01235.png,01_0001_0_16_0916_0616_60.png,1,1,0,16,916,616,9,BanglaLekha-Isolated,training-e
e01236.png,02_0002_0_17_1016_0873_51.png,2,2,0,17,1016,873,0,BanglaLekha-Isolated,training-e
e01237.png,01_0001_0_17_0916_0373_55.png,1,1,0,17,916,373,4,BanglaLekha-Isolated,training-e
e01238.png,02_0002_1_21_1016_1537_56.png,2,2,1,21,1016,1537,5,BanglaLekha-Isolated,training-e
e01239.png,02_0002_1_20_1016_1002_56.png,2,2,1,20,1016,1002,5,BanglaLekha-Isolated,training-e
e01240.png,02_0002_0_17_1016_0872_53.png,2,2,0,17,1016,872,2,BanglaLekha-Isolated,training-e
e01241.png,02_0002_0_20_1016_1593_58.png,2,2,0,20,1016,1593,7,BanglaLekha-Isolated,training-e
e01242.png,02_0002_1_20_1016_1340_58.png,2,2,1,20,1016,1340,7,BanglaLekha-Isolated,training-e
e01243.png,01_0001_0_17_0916_0125_55.png,1,1,0,17,916,125,4,BanglaLekha-Isolated,training-e
e01244.png,02_0002_0_22_1016_1724_53.png,2,2,0,22,1016,1724,2,BanglaLekha-Isolated,training-e
e01245.png,02_0002_1_14_1016_1758_51.png,2,2,1,14,1016,1758,0,BanglaLekha-Isolated,training-e
e01246.png,01_0001_0_12_0916_1921_52.png,1,1,0,12,916,1921,1,BanglaLekha-Isolated,training-e
e01247.png,02_0002_0_20_1016_0801_54.png,2,2,0,20,1016,801,3,BanglaLekha-Isolated,training-e
e01248.png,01_0001_0_16_0916_0349_54.png,1,1,0,16,916,349,3,BanglaLekha-Isolated,training-e
e01249.png,01_0001_0_14_0916_0091_52.png,1,1,0,14,916,91,1,BanglaLekha-Isolated,training-e
e01250.png,01_0001_0_16_0916_0144_52.png,1,1,0,16,916,144,1,BanglaLekha-Isolated,training-e
e01251.png,02_0002_0_20_1016_1065_58.png,2,2,0,20,1016,1065,7,BanglaLekha-Isolated,training-e
e01252.png,01_0001_0_17_0916_0246_54.png,1,1,0,17,916,246,3,BanglaLekha-Isolated,training-e
e01253.png,02_0002_0_20_1016_1413_52.png,2,2,0,20,1016,1413,1,BanglaLekha-Isolated,training-e
e01254.png,02_0002_0_17_1016_1632_59.png,2,2,0,17,1016,1632,8,BanglaLekha-Isolated,training-e
e01255.png,02_0002_1_22_1016_0633_55.png,2,2,1,22,1016,633,4,BanglaLekha-Isolated,training-e
e01256.png,01_0001_0_16_0916_0464_52.png,1,1,0,16,916,464,1,BanglaLekha-Isolated,training-e
e01257.png,02_0002_0_22_1016_1495_51.png,2,2,0,22,1016,1495,0,BanglaLekha-Isolated,training-e
e01258.png,02_0002_0_24_1016_1475_60.png,2,2,0,24,1016,1475,9,BanglaLekha-Isolated,training-e
e01259.png,02_0002_0_19_1016_1347_51.png,2,2,0,19,1016,1347,0,BanglaLekha-Isolated,training-e
e01260.png,02_0002_1_18_1016_1434_57.png,2,2,1,18,1016,1434,6,BanglaLekha-Isolated,training-e
e01261.png,02_0002_1_27_1016_1171_60.png,2,2,1,27,1016,1171,9,BanglaLekha-Isolated,training-e
e01262.png,02_0002_0_27_1016_1450_53.png,2,2,0,27,1016,1450,2,BanglaLekha-Isolated,training-e
e01263.png,02_0002_0_20_1016_1519_57.png,2,2,0,20,1016,1519,6,BanglaLekha-Isolated,training-e
e01264.png,01_0001_1_13_0916_0087_52.png,1,1,1,13,916,87,1,BanglaLekha-Isolated,training-e
e01265.png,02_0002_0_18_1016_1586_60.png,2,2,0,18,1016,1586,9,BanglaLekha-Isolated,training-e
e01266.png,02_0002_0_10_1016_1649_56.png,2,2,0,10,1016,1649,5,BanglaLekha-Isolated,training-e
e01267.png,02_0002_1_20_1016_1329_60.png,2,2,1,20,1016,1329,9,BanglaLekha-Isolated,training-e
e01268.png,02_0002_0_23_1016_1483_60.png,2,2,0,23,1016,1483,9,BanglaLekha-Isolated,training-e
e01269.png,02_0002_1_20_1016_0893_54.png,2,2,1,20,1016,893,3,BanglaLekha-Isolated,training-e
e01270.png,02_0002_1_19_1016_1516_52.png,2,2,1,19,1016,1516,1,BanglaLekha-Isolated,training-e
e01271.png,02_0002_1_22_1016_0631_52.png,2,2,1,22,1016,631,1,BanglaLekha-Isolated,training-e
e01272.png,02_0002_1_19_1016_1565_58.png,2,2,1,19,1016,1565,7,BanglaLekha-Isolated,training-e
e01273.png,01_0001_0_17_0916_0300_58.png,1,1,0,17,916,300,7,BanglaLekha-Isolated,training-e
e01274.png,02_0002_0_20_1016_0875_55.png,2,2,0,20,1016,875,4,BanglaLekha-Isolated,training-e
e01275.png,02_0002_0_22_1016_1547_57.png,2,2,0,22,1016,1547,6,BanglaLekha-Isolated,training-e
e01276.png,01_0001_0_18_0916_0160_51.png,1,1,0,18,916,160,0,BanglaLekha-Isolated,training-e
e01277.png,01_0001_1_17_0916_0117_58.png,1,1,1,17,916,117,7,BanglaLekha-Isolated,training-e
e01278.png,02_0002_1_20_1016_1646_59.png,2,2,1,20,1016,1646,8,BanglaLekha-Isolated,training-e
e01279.png,02_0002_0_24_1016_0688_60.png,2,2,0,24,1016,688,9,BanglaLekha-Isolated,training-e
e01280.png,01_0001_0_18_0916_0385_58.png,1,1,0,18,916,385,7,BanglaLekha-Isolated,training-e
e01281.png,02_0002_1_14_1016_1762_59.png,2,2,1,14,1016,1762,8,BanglaLekha-Isolated,training-e
e01282.png,02_0002_0_24_1016_0679_55.png,2,2,0,24,1016,679,4,BanglaLekha-Isolated,training-e
e01283.png,02_0002_1_10_1016_1688_56.png,2,2,1,10,1016,1688,5,BanglaLekha-Isolated,training-e
e01284.png,01_0001_0_19_0916_1886_58.png,1,1,0,19,916,1886,7,BanglaLekha-Isolated,training-e
e01285.png,02_0002_0_20_1016_0789_54.png,2,2,0,20,1016,789,3,BanglaLekha-Isolated,training-e
e01286.png,02_0002_0_22_1016_1602_57.png,2,2,0,22,1016,1602,6,BanglaLekha-Isolated,training-e
e01287.png,02_0002_1_19_1016_0747_54.png,2,2,1,19,1016,747,3,BanglaLekha-Isolated,training-e
e01288.png,02_0002_0_21_1016_1396_58.png,2,2,0,21,1016,1396,7,BanglaLekha-Isolated,training-e
e01289.png,02_0002_0_20_1016_1341_59.png,2,2,0,20,1016,1341,8,BanglaLekha-Isolated,training-e
e01290.png,02_0002_1_10_1016_1682_59.png,2,2,1,10,1016,1682,8,BanglaLekha-Isolated,training-e
e01291.png,02_0002_1_20_1016_1598_56.png,2,2,1,20,1016,1598,5,BanglaLekha-Isolated,training-e
e01292.png,01_0001_0_17_0916_0246_57.png,1,1,0,17,916,246,6,BanglaLekha-Isolated,training-e
e01293.png,02_0002_0_18_1016_1718_54.png,2,2,0,18,1016,1718,3,BanglaLekha-Isolated,training-e
e01294.png,01_0001_0_16_0916_0611_53.png,1,1,0,16,916,611,2,BanglaLekha-Isolated,training-e
e01295.png,01_0001_0_16_0916_0112_52.png,1,1,0,16,916,112,1,BanglaLekha-Isolated,training-e
e01296.png,02_0002_1_14_1016_1762_52.png,2,2,1,14,1016,1762,1,BanglaLekha-Isolated,training-e
e01297.png,02_0002_1_21_1016_1321_51.png,2,2,1,21,1016,1321,0,BanglaLekha-Isolated,training-e
e01298.png,01_0001_0_17_0916_0224_58.png,1,1,0,17,916,224,7,BanglaLekha-Isolated,training-e
e01299.png,02_0002_1_22_1016_1250_59.png,2,2,1,22,1016,1250,8,BanglaLekha-Isolated,training-e
e01300.png,01_0001_1_17_0916_1856_56.png,1,1,1,17,916,1856,5,BanglaLekha-Isolated,training-e
e01301.png,02_0002_0_20_1016_1517_57.png,2,2,0,20,1016,1517,6,BanglaLekha-Isolated,training-e
e01302.png,01_0001_1_16_0916_0344_53.png,1,1,1,16,916,344,2,BanglaLekha-Isolated,training-e
e01303.png,01_0001_0_16_0916_0022_60.png,1,1,0,16,916,22,9,BanglaLekha-Isolated,training-e
e01304.png,01_0001_0_16_0916_0024_60.png,1,1,0,16,916,24,9,BanglaLekha-Isolated,training-e
e01305.png,01_0001_0_17_0916_1884_56.png,1,1,0,17,916,1884,5,BanglaLekha-Isolated,training-e
e01306.png,02_0002_0_21_1016_1511_53.png,2,2,0,21,1016,1511,2,BanglaLekha-Isolated,training-e
e01307.png,01_0001_1_18_0916_0057_56.png,1,1,1,18,916,57,5,BanglaLekha-Isolated,training-e
e01308.png,02_0002_0_21_1016_1322_58.png,2,2,0,21,1016,1322,7,BanglaLekha-Isolated,training-e
e01309.png,02_0002_0_18_1016_0664_55.png,2,2,0,18,1016,664,4,BanglaLekha-Isolated,training-e
e01310.png,02_0002_0_19_1016_1221_55.png,2,2,0,19,1016,1221,4,BanglaLekha-Isolated,training-e
e01311.png,01_0001_1_16_0916_0559_57.png,1,1,1,16,916,559,6,BanglaLekha-Isolated,training-e
e01312.png,02_0002_0_23_1016_0852_59.png,2,2,0,23,1016,852,8,BanglaLekha-Isolated,training-e
e01313.png,01_0001_0_17_0916_0268_55.png,1,1,0,17,916,268,4,BanglaLekha-Isolated,training-e
e01314.png,01_0001_1_16_0916_0486_54.png,1,1,1,16,916,486,3,BanglaLekha-Isolated,training-e
e01315.png,01_0001_0_16_0916_0594_52.png,1,1,0,16,916,594,1,BanglaLekha-Isolated,training-e
e01316.png,02_0002_1_22_1016_1236_54.png,2,2,1,22,1016,1236,3,BanglaLekha-Isolated,training-e
e01317.png,02_0002_1_15_1016_1670_60.png,2,2,1,15,1016,1670,9,BanglaLekha-Isolated,training-e
e01318.png,02_0002_0_15_1016_1790_56.png,2,2,0,15,1016,1790,5,BanglaLekha-Isolated,training-e
e01319.png,01_0001_0_16_0916_0587_53.png,1,1,0,16,916,587,2,BanglaLekha-Isolated,training-e
e01320.png,02_0002_0_19_1016_1446_59.png,2,2,0,19,1016,1446,8,BanglaLekha-Isolated,training-e
e01321.png,02_0002_0_22_1016_1540_56.png,2,2,0,22,1016,1540,5,BanglaLekha-Isolated,training-e
e01322.png,02_0002_1_20_1016_1093_54.png,2,2,1,20,1016,1093,3,BanglaLekha-Isolated,training-e
e01323.png,02_0002_0_14_1016_1774_56.png,2,2,0,14,1016,1774,5,BanglaLekha-Isolated,training-e
e01324.png,02_0002_1_22_1016_0633_53.png,2,2,1,22,1016,633,2,BanglaLekha-Isolated,training-e
e01325.png,01_0001_0_16_0916_0376_51.png,1,1,0,16,916,376,0,BanglaLekha-Isolated,training-e
e01326.png,02_0002_0_20_1016_1705_56.png,2,2,0,20,1016,1705,5,BanglaLekha-Isolated,training-e
e01327.png,02_0002_0_20_1016_1593_51.png,2,2,0,20,1016,1593,0,BanglaLekha-Isolated,training-e
e01328.png,02_0002_0_17_1116_1999_53.png,2,2,0,17,1116,1999,2,BanglaLekha-Isolated,training-e
e01329.png,01_0001_0_16_0916_0130_58.png,1,1,0,16,916,130,7,BanglaLekha-Isolated,training-e
e01330.png,02_0002_1_22_1016_1373_51.png,2,2,1,22,1016,1373,0,BanglaLekha-Isolated,training-e
e01331.png,02_0002_0_15_1016_1627_54.png,2,2,0,15,1016,1627,3,BanglaLekha-Isolated,training-e
e01332.png,01_0001_0_16_0916_0258_54.png,1,1,0,16,916,258,3,BanglaLekha-Isolated,training-e
e01333.png,01_0001_0_16_0916_0610_51.png,1,1,0,16,916,610,0,BanglaLekha-Isolated,training-e
e01334.png,01_0001_1_13_0916_1902_59.png,1,1,1,13,916,1902,8,BanglaLekha-Isolated,training-e
e01335.png,01_0001_0_17_0916_0170_57.png,1,1,0,17,916,170,6,BanglaLekha-Isolated,training-e
e01336.png,01_0001_0_14_0916_0424_60.png,1,1,0,14,916,424,9,BanglaLekha-Isolated,training-e
e01337.png,02_0002_1_23_1016_0959_53.png,2,2,1,23,1016,959,2,BanglaLekha-Isolated,training-e
e01338.png,02_0002_0_14_1016_1673_53.png,2,2,0,14,1016,1673,2,BanglaLekha-Isolated,training-e
e01339.png,02_0002_0_22_1016_1546_51.png,2,2,0,22,1016,1546,0,BanglaLekha-Isolated,training-e
e01340.png,01_0001_1_16_0916_0472_60.png,1,1,1,16,916,472,9,BanglaLekha-Isolated,training-e
e01341.png,01_0001_1_16_0916_0015_53.png,1,1,1,16,916,15,2,BanglaLekha-Isolated,training-e
e01342.png,02_0002_0_21_1016_0849_51.png,2,2,0,21,1016,849,0,BanglaLekha-Isolated,training-e
e01343.png,01_0001_1_16_0916_0352_58.png,1,1,1,16,916,352,7,BanglaLekha-Isolated,training-e
e01344.png,02_0002_1_19_1016_0946_52.png,2,2,1,19,1016,946,1,BanglaLekha-Isolated,training-e
e01345.png,01_0001_0_16_0916_0571_54.png,1,1,0,16,916,571,3,BanglaLekha-Isolated,training-e
e01346.png,02_0002_0_20_1016_1701_57.png,2,2,0,20,1016,1701,6,BanglaLekha-Isolated,training-e
e01347.png,02_0002_1_20_1016_1131_56.png,2,2,1,20,1016,1131,5,BanglaLekha-Isolated,training-e
e01348.png,02_0002_0_15_1016_1790_57.png,2,2,0,15,1016,1790,6,BanglaLekha-Isolated,training-e
e01349.png,02_0002_0_23_1016_0700_55.png,2,2,0,23,1016,700,4,BanglaLekha-Isolated,training-e
e01350.png,02_0002_1_20_1016_1292_60.png,2,2,1,20,1016,1292,9,BanglaLekha-Isolated,training-e
e01351.png,02_0002_0_10_1116_1995_55.png,2,2,0,10,1116,1995,4,BanglaLekha-Isolated,training-e
e01352.png,01_0001_1_16_0916_0516_58.png,1,1,1,16,916,516,7,BanglaLekha-Isolated,training-e
e01353.png,02_0002_0_19_1016_1309_58.png,2,2,0,19,1016,1309,7,BanglaLekha-Isolated,training-e
e01354.png,02_0002_0_23_1016_1484_56.png,2,2,0,23,1016,1484,5,BanglaLekha-Isolated,training-e
e01355.png,01_0001_0_18_0916_1955_51.png,1,1,0,18,916,1955,0,BanglaLekha-Isolated,training-e
e01356.png,02_0002_1_14_1016_1696_58.png,2,2,1,14,1016,1696,7,BanglaLekha-Isolated,training-e
e01357.png,02_0002_0_20_1016_0778_60.png,2,2,0,20,1016,778,9,BanglaLekha-Isolated,training-e
e01358.png,02_0002_0_22_1016_1521_57.png,2,2,0,22,1016,1521,6,BanglaLekha-Isolated,training-e
e01359.png,01_0001_0_17_0916_0521_60.png,1,1,0,17,916,521,9,BanglaLekha-Isolated,training-e
e01360.png,02_0002_0_22_1016_1042_52.png,2,2,0,22,1016,1042,1,BanglaLekha-Isolated,training-e
e01361.png,02_0002_0_20_1016_0797_60.png,2,2,0,20,1016,797,9,BanglaLekha-Isolated,training-e
e01362.png,01_0001_1_16_0916_0280_57.png,1,1,1,16,916,280,6,BanglaLekha-Isolated,training-e
e01363.png,02_0002_0_18_1016_0914_59.png,2,2,0,18,1016,914,8,BanglaLekha-Isolated,training-e
e01364.png,02_0002_0_21_1016_1821_51.png,2,2,0,21,1016,1821,0,BanglaLekha-Isolated,training-e
e01365.png,01_0001_0_14_0916_1981_53.png,1,1,0,14,916,1981,2,BanglaLekha-Isolated,training-e
e01366.png,01_0001_1_16_0916_0174_58.png,1,1,1,16,916,174,7,BanglaLekha-Isolated,training-e
e01367.png,02_0002_0_18_1016_1439_56.png,2,2,0,18,1016,1439,5,BanglaLekha-Isolated,training-e
e01368.png,02_0002_0_18_1016_1186_60.png,2,2,0,18,1016,1186,9,BanglaLekha-Isolated,training-e
e01369.png,02_0002_1_08_1016_1644_56.png,2,2,1,8,1016,1644,5,BanglaLekha-Isolated,training-e
e01370.png,01_0001_1_16_0916_0489_56.png,1,1,1,16,916,489,5,BanglaLekha-Isolated,training-e
e01371.png,02_0002_0_24_1016_1835_56.png,2,2,0,24,1016,1835,5,BanglaLekha-Isolated,training-e
e01372.png,02_0002_0_18_1016_1277_54.png,2,2,0,18,1016,1277,3,BanglaLekha-Isolated,training-e
e01373.png,02_0002_0_18_1016_0915_55.png,2,2,0,18,1016,915,4,BanglaLekha-Isolated,training-e
e01374.png,02_0002_1_21_1016_0629_54.png,2,2,1,21,1016,629,3,BanglaLekha-Isolated,training-e
e01375.png,02_0002_1_23_1016_1279_52.png,2,2,1,23,1016,1279,1,BanglaLekha-Isolated,training-e
e01376.png,01_0001_1_13_0916_1984_57.png,1,1,1,13,916,1984,6,BanglaLekha-Isolated,training-e
e01377.png,02_0002_1_20_1016_1560_52.png,2,2,1,20,1016,1560,1,BanglaLekha-Isolated,training-e
e01378.png,01_0001_0_17_0916_0249_52.png,1,1,0,17,916,249,1,BanglaLekha-Isolated,training-e
e01379.png,02_0002_1_18_1016_0721_52.png,2,2,1,18,1016,721,1,BanglaLekha-Isolated,training-e
e01380.png,01_0001_0_18_0916_0356_58.png,1,1,0,18,916,356,7,BanglaLekha-Isolated,training-e
e01381.png,01_0001_0_16_0916_0607_54.png,1,1,0,16,916,607,3,BanglaLekha-Isolated,training-e
e01382.png,02_0002_0_18_1016_1718_52.png,2,2,0,18,1016,1718,1,BanglaLekha-Isolated,training-e
e01383.png,02_0002_1_21_1016_0900_53.png,2,2,1,21,1016,900,2,BanglaLekha-Isolated,training-e
e01384.png,01_0001_0_15_0916_0226_51.png,1,1,0,15,916,226,0,BanglaLekha-Isolated,training-e
e01385.png,01_0001_1_13_0916_1873_58.png,1,1,1,13,916,1873,7,BanglaLekha-Isolated,training-e
e01386.png,02_0002_0_19_1016_1557_55.png,2,2,0,19,1016,1557,4,BanglaLekha-Isolated,training-e
e01387.png,02_0002_1_20_1016_1579_54.png,2,2,1,20,1016,1579,3,BanglaLekha-Isolated,training-e
e01388.png,01_0001_0_14_0916_0204_54.png,1,1,0,14,916,204,3,BanglaLekha-Isolated,training-e
e01389.png,01_0001_1_11_0916_1941_52.png,1,1,1,11,916,1941,1,BanglaLekha-Isolated,training-e
e01390.png,01_0001_0_16_0916_0607_60.png,1,1,0,16,916,607,9,BanglaLekha-Isolated,training-e
e01391.png,02_0002_0_22_1016_1039_60.png,2,2,0,22,1016,1039,9,BanglaLekha-Isolated,training-e
e01392.png,02_0002_1_19_1016_0946_59.png,2,2,1,19,1016,946,8,BanglaLekha-Isolated,training-e
e01393.png,02_0002_1_23_1016_0639_53.png,2,2,1,23,1016,639,2,BanglaLekha-Isolated,training-e
e01394.png,02_0002_0_21_1016_1821_52.png,2,2,0,21,1016,1821,1,BanglaLekha-Isolated,training-e
e01395.png,02_0002_0_19_1016_1303_55.png,2,2,0,19,1016,1303,4,BanglaLekha-Isolated,training-e
e01396.png,02_0002_0_21_1016_0902_58.png,2,2,0,21,1016,902,7,BanglaLekha-Isolated,training-e
e01397.png,02_0002_1_18_1016_0879_58.png,2,2,1,18,1016,879,7,BanglaLekha-Isolated,training-e
e01398.png,02_0002_1_20_1016_1502_55.png,2,2,1,20,1016,1502,4,BanglaLekha-Isolated,training-e
e01399.png,02_0002_1_19_1016_1014_59.png,2,2,1,19,1016,1014,8,BanglaLekha-Isolated,training-e
e01400.png,02_0002_0_24_1016_1831_59.png,2,2,0,24,1016,1831,8,BanglaLekha-Isolated,training-e
e01401.png,02_0002_1_22_1016_0885_53.png,2,2,1,22,1016,885,2,BanglaLekha-Isolated,training-e
e01402.png,01_0001_0_17_0916_0543_59.png,1,1,0,17,916,543,8,BanglaLekha-Isolated,training-e
e01403.png,01_0001_1_14_0916_0089_53.png,1,1,1,14,916,89,2,BanglaLekha-Isolated,training-e
e01404.png,01_0001_1_16_0916_0105_51.png,1,1,1,16,916,105,0,BanglaLekha-Isolated,training-e
e01405.png,02_0002_1_21_1016_0900_52.png,2,2,1,21,1016,900,1,BanglaLekha-Isolated,training-e
e01406.png,02_0002_0_20_1016_0742_59.png,2,2,0,20,1016,742,8,BanglaLekha-Isolated,training-e
e01407.png,02_0002_1_10_1016_1693_54.png,2,2,1,10,1016,1693,3,BanglaLekha-Isolated,training-e
e01408.png,02_0002_1_21_1016_0967_52.png,2,2,1,21,1016,967,1,BanglaLekha-Isolated,training-e
e01409.png,02_0002_1_22_1016_1239_51.png,2,2,1,22,1016,1239,0,BanglaLekha-Isolated,training-e
e01410.png,02_0002_0_24_1016_0908_59.png,2,2,0,24,1016,908,8,BanglaLekha-Isolated,training-e
e01411.png,02_0002_0_27_1016_1457_52.png,2,2,0,27,1016,1457,1,BanglaLekha-Isolated,training-e
e01412.png,02_0002_1_20_1016_1667_51.png,2,2,1,20,1016,1667,0,BanglaLekha-Isolated,training-e
e01413.png,01_0001_0_16_0916_0583_55.png,1,1,0,16,916,583,4,BanglaLekha-Isolated,training-e
e01414.png,01_0001_1_17_0916_0013_57.png,1,1,1,17,916,13,6,BanglaLekha-Isolated,training-e
e01415.png,01_0001_0_18_0916_0412_58.png,1,1,0,18,916,412,7,BanglaLekha-Isolated,training-e
e01416.png,01_0001_0_16_0916_0135_51.png,1,1,0,16,916,135,0,BanglaLekha-Isolated,training-e
e01417.png,02_0002_0_19_1016_1302_58.png,2,2,0,19,1016,1302,7,BanglaLekha-Isolated,training-e
e01418.png,01_0001_1_17_0916_0316_52.png,1,1,1,17,916,316,1,BanglaLekha-Isolated,training-e
e01419.png,02_0002_1_14_1016_1778_56.png,2,2,1,14,1016,1778,5,BanglaLekha-Isolated,training-e
e01420.png,01_0001_1_17_0916_0334_53.png,1,1,1,17,916,334,2,BanglaLekha-Isolated,training-e
e01421.png,01_0001_1_16_0916_0383_57.png,1,1,1,16,916,383,6,BanglaLekha-Isolated,training-e
e01422.png,02_0002_0_21_1016_0738_51.png,2,2,0,21,1016,738,0,BanglaLekha-Isolated,training-e
e01423.png,02_0002_0_14_1016_1777_57.png,2,2,0,14,1016,1777,6,BanglaLekha-Isolated,training-e
e01424.png,01_0001_1_16_0916_0295_59.png,1,1,1,16,916,295,8,BanglaLekha-Isolated,training-e
e01425.png,02_0002_0_19_1016_0719_52.png,2,2,0,19,1016,719,1,BanglaLekha-Isolated,training-e
e01426.png,02_0002_0_25_1016_1830_58.png,2,2,0,25,1016,1830,7,BanglaLekha-Isolated,training-e
e01427.png,02_0002_1_18_1016_1080_54.png,2,2,1,18,1016,1080,3,BanglaLekha-Isolated,training-e
e01428.png,02_0002_1_20_1016_0753_56.png,2,2,1,20,1016,753,5,BanglaLekha-Isolated,training-e
e01429.png,02_0002_1_20_1016_0640_60.png,2,2,1,20,1016,640,9,BanglaLekha-Isolated,training-e
e01430.png,01_0001_1_16_0916_0473_52.png,1,1,1,16,916,473,1,BanglaLekha-Isolated,training-e
e01431.png,01_0001_1_17_0916_0006_57.png,1,1,1,17,916,6,6,BanglaLekha-Isolated,training-e
e01432.png,01_0001_1_15_0916_0454_51.png,1,1,1,15,916,454,0,BanglaLekha-Isolated,training-e
e01433.png,02_0002_0_23_1016_1348_55.png,2,2,0,23,1016,1348,4,BanglaLekha-Isolated,training-e
e01434.png,01_0001_1_16_0916_0346_57.png,1,1,1,16,916,346,6,BanglaLekha-Isolated,training-e
e01435.png,01_0001_1_18_0916_1953_54.png,1,1,1,18,916,1953,3,BanglaLekha-Isolated,training-e
e01436.png,02_0002_0_22_1016_0666_57.png,2,2,0,22,1016,666,6,BanglaLekha-Isolated,training-e
e01437.png,01_0001_0_17_0916_0408_54.png,1,1,0,17,916,408,3,BanglaLekha-Isolated,training-e
e01438.png,01_0001_1_17_0916_0396_56.png,1,1,1,17,916,396,5,BanglaLekha-Isolated,training-e
e01439.png,02_0002_0_21_1016_0788_59.png,2,2,0,21,1016,788,8,BanglaLekha-Isolated,training-e
e01440.png,02_0002_0_20_1016_0801_58.png,2,2,0,20,1016,801,7,BanglaLekha-Isolated,training-e
e01441.png,01_0001_0_16_0916_0509_56.png,1,1,0,16,916,509,5,BanglaLekha-Isolated,training-e
e01442.png,02_0002_1_24_1016_0643_57.png,2,2,1,24,1016,643,6,BanglaLekha-Isolated,training-e
e01443.png,02_0002_0_19_1016_1409_55.png,2,2,0,19,1016,1409,4,BanglaLekha-Isolated,training-e
e01444.png,01_0001_0_11_0916_1925_51.png,1,1,0,11,916,1925,0,BanglaLekha-Isolated,training-e
e01445.png,02_0002_1_18_1016_1009_56.png,2,2,1,18,1016,1009,5,BanglaLekha-Isolated,training-e
e01446.png,01_0001_1_16_0916_0355_57.png,1,1,1,16,916,355,6,BanglaLekha-Isolated,training-e
